comment,complaint_cluster
الوجبة ميكس جريل كانت حلوة بصراحة الطرب و الشيش و الفراخ عظمة... الكفتة حلوة بس فيه اححلى.. مشكلتي مع الدليفيري السعر 25ج و عال app كان 18 ج فالفرق كبير يعني و المفروض تشوفوا مين اللي غلطان و تحلوها,
هو جه بارد شويه لكن فظيع بجد واكل نظيف ووفير وحلو وعرض ممتاز من المينيو برنامج محترم وفوق العظمه,
خدمة ممتازه,
الاكل كان وحش جدا,جودة_المنتج
أحسن مطعم في مصر,
مش قادرة اوصف بشاعة الاكل بجد طعم غريب اوي و الاكل كانه طالع من التلاجة بارد اوي ده غير انهم حاسبوني فلوس زياد غير اللي بانت على المينيوز,
المطعم اخد مني فلوس توصيل اكتر من اللي موجودة علي الابلكيشن,
حاجة فوق العظمة 😍😍,
السعر زيادة عن الابلكيشن,السعر
بصراحة الاكل كان بارد و كان فيه مشكله في الحساب و الامل كان متاخر جدا و خدمة سيئه جدا,
تحفه العيب الوحيد البطاطس كانت مش حلوه وزى ماتكون بايته,
طعمه وحش جدا !! اسوأ اكل سورى جربته بصراحة !! وبارد وخدمة سيئة,جودة_المنتج
خدمه توصيل ممتازه,
البطاطس بارده جدا فا للاسف مكلتهاش لان طعمها مكانش مقبول وهي باردة,
لم يقم بالملاحظات المطلوبة و ارسلها دون مراجعة مني بالتصال,
الاكل جاي بارد جدا والاوردر ناقص,منتج_غير_مكتمل
باشا بشوات مصر نضافه وطعم تحفه,
الاكل تحفه جدا والتوصيل معقول بس الاسعار عاليه,
فعلا ممتاز جدا جدا جدا,
كنت طالبه طبق ورق عنب وجايلي فالطبق ٤ حبات محشي معرفش ازاى دا ودافعه فلوس المفروض,
الاكل أتأخر جدا ووصل بارد اوى ميتاكلش بجد اوحش تجربه في حياتي,جودة_المنتج
7lw gdaaaan,
الديلفري اتاخر جدا جدا جدا خدمه توصيل سيئه وخدمه التتبع وحشه جدا ومش بتزضح خروج الديفري,جودة_المنتج
الطعم حلو ولكن الحشو قليل,
وحش جدا جدا جدا البروستد بتاعة زيت علي عضم و التوصيل غلى عليا 10جنيه للامانه الشاورما مش وحشه بس كل مره الكابتن بيكون في اختلاف في السعر او التوصيل إدراة المطعم اي كلام صراحة,جودة_المنتج
اكثر من رااااائع تحفه ونضافه والكمية كويسه جدا حاجه مرتبه وجميله,
hoa kol haga kan hlwaa bas al sandwich kan maleeh aweee 8lebanvmn l gebna al cheddar,
اكلهم وحش جداااا و لا سبايسيو لا حاجة ولا باين اصلا سمك ولا فراخ اسوأ اكل كلته في عمري العيش وحششش و التوميه معلبية حادقة بالليمون بالوووظة يعني,جودة_المنتج
الشاورما كانت حامضة أو بايظة,
طلبت علبة شاورما وسط و ٢ حواوشي و كنافة بالجنة و كنافة بالنيوتلا الحواوشي رحتة طالعة و طعمة وحش الشاورما مش طازة و طعمها قذر الكنافة اولا دى مش نيوتلا و ثانيا كانت لزقة فى الغطا و كنافة الجبنة مفيهاش جبنة كلمتهم و أشتكيت,جودة_المنتج
العجينه أكثر من الشاومه,
كنت جايب علبة كبيرة ميكس الاكل كان حلو و الصوصات كانت حلوة,
منقوشه النوتيلا وحشة جدا وناشفة ومش نوتيلا اصلا,جودة_المنتج
الاكل حاجة استغفر الله العظيم الحاجة السيئة هو اسوأ منه طالبة ٢٥٠جنيه رميتهم في الزبالة,
الطعم تمام بس الاوردر وصل من غير صوصات,
. عجين كتير ولحم قليل ..............................................................,
بالنسبه للأكل مش معمول طازه ده متسخن وبقالوا فتره وشاورمه اللحمه كانت دلعه وكابتن الدليفرى مكنش راضي يطلع يوصل الاوردر بيقولي احنا اخرنا الدور الرابع ودي سياسه الشركه 🙄🙄 هي الصراحه سياسية غريبه اول مره اسمع عنهاطول عمر الدليفري بيطلع ويوصل الاكل,
مجاليش شاورما وجالي مكانها فتة شاورما,
جميل جدا,
محتاج تعقيم اكتر,
Zay elzaft,
اوحش كنافة موجودة على وجه الكرة الارضية,جودة_المنتج
الدليفري معاملته وحشه,جودة_المنتج
الفراخ المشوية كانت نية و فيها دم للمرة التانيه رغم التأكيد على المطعم,
مطعم قذر جدااا الاكل بيجى بارد ومجلد علطول ومبيرضاش يرجعه,
الأكل بايت لدرجة إني طلبت من مطعم تاني و استنيت ساعة و انا جعان و كان ١٠٠٠ مره أهون من إني آكل حاجة بالمنظر ده. ده كان أول و آخر مرة هطلب من المطعم ده و الحمدلله إن المرادي كنت باكل لوحدي و مش مع العائلة عشان مكنتش هسامح نفسي لو عرضتهم لأكل بالجودة ا...,
طلبت الوجبة يومين ورا بعض اول يوم ١٠/١٠ تاني يوم السلطات قليلة جدا والاكل متبهدل جوه العلبة وبدل الfries حط ميكس فرايز مع رز في نفس العلبة السمبوسة طرية وشاربة زيت الشيش طاووق كان فيه حتت محروقة والاسعار ازيد من اللي في الابليكيشن بنسبة قليلة ...,
فتة الشاورما ميكس جميلة جدا وان شاء الله تتكرر تانى التجربة,
اسوء مطعم ب اسوء ديليڤري تجربه سيئة جدا و ابلكيشن المنيوز اسوء منه تستاهلو صفر,
طعم سيئ جدا واسعار غاليه ولايوجد ذوق بالتعامل مع العميل,السعر
اسوء مطعم و اسوء دليفيري بييجي بعد ساعتين و الاكل بارد,
Aw7sh akl w aw7sh m7l bgd bykhdo aktr mn l mwgod f l menus w haga akher arf lw fe 22l mn l wahed hdekoo,
اسوء محل ممكن تتعامل معاه الاوردر بيوصل بعد ساعتين و بارد و كل ما اشتكى يبقى الحجة الزحمة و كل ما اعدى عليه بيبقى فاضى خالص,
من الاماكن القليله اوي الي بيعرف يعمل كل حاجه كويس,
الشاورما الفراخ كانت عباره عن ملح بس غرقانه ملح,
مطعم سئ جدا طالب اورد بقاله ساعتين و نص و لم يصل و اتصلت بالمطعم اكثر من مرة و الاورد في طريق و هيتم التواصل معاك كذابين,
فراخ مشوية: الرز مع الفراخ المشوية سئ طعمه غريب بس الفراخ نفسها كويسة الشاورما بوكس: الشاورمة محتاج صوص يطريها لان الشاورمة بس ناشفة كمية التومية و البطاطس بالنسبة للكمية قليلة جدا العيش المحمص مش حلو خالص ملهوش طعم كان ممكن يتحطله اى ناكهة,
الأكل كان بارد جدا ووصل بعد ساعة و شويه و العيش المحمص الي مع الاكل محروق و بايت,
المطعم مايستاهلش تقييم تجربه سيئه جدا اول مره اطلب اوردر يجيلي بعد ساعتين والاكل حمض فعلا مطعم سيئ واول واخر اوردر,
حضرتك انا كنت طالب اورد حالا 28 قطعه جايه معاه علبه توميه صغيره جدا و كل طحينه علبه صغيره و ده طبعا معجبنيش و دي كانت تجربه سيئه ليا مع الاوردر !,
الاكل حلو جدااااا انا بعشق الشاورما و عنده شاورما الفراخ تتبيلة مختلفة جداااا و حلوة جداااا شاورما اللحمة عادية بس الميزة فيها اني محستش ب زفارة اللحمة و الاوردر متأخرش خالص رغم اني طالب للتجمع الخامس عاش اداء فعلا ⁦❤️⁩⁦❤️⁩⁦❤️⁩,
غالى و كمية قليلة و طعم عادى ما يستاهلش بصراحة,
بصراحه لازم يعدل من نفسو لان في حجات كتير مش كويسه جربت من عندو كذا حاجه. الكوردون بلو خرا مش بيتعمل كدا اساسا محمرينو كانو بانيه الشورما فراخ كويسه بس اللحمه وحشه التغليف سيئ العلبه يدوب تشبع ٢ الي ١٥٠ الي المفروض عملينها لعيله,جودة_المنتج التغليف
