comment,complaint_cluster
The chicken isnt cooked,
shit,
food not warm enough,
The food was very cold the grease was white,
The worst sandwich i have every tasted and was very cold,
Fine,
Best Burger in Town.,
Missing item,Missed_item
Cold and it’s taste very bad 🤢,
not pure meat lo t of sauces without taste,
Delivery was way 2 late,
food almost cold.,
food took so long to get here that it came cooled down...,
The order is missing both the fries and the extra honey mustard sauce which i paid for !!!,
I recieved a wrong order,
The fries portion was so so small!!,
The order didn’t come in full,
Slow delivery,Delivery
Quality was not as usual,
The food came 30 minutes late,
The order was missing the fries.,
The driver was very respectful and lovely but came using a bicycle which made him late,
The fries portion was so less than usual,
"it was good. fries and onion rings were very tasty. burger is fine. not great but definitely better than buffalo, Hardee's and mcdonalds. their cream soda is also good",
I didn’t receive the cola,
"overall, I like it",
But the delivery was slow,
very very very very very very very very bad,
Not good,
missing order,
I received different drink,
But cold,
"i got the classic cheese burger, which was AMAZING, and i got the onion rings . They were SOOO oily, and the onion in the middle was kinda raw. i didn't like it.",
"Everything is really good, but the fries packet is too small, I got 2 fries packet and the quantity is equivalent to just 1 serving.",
i got only one sandwich while i ordered two,
Burgers is burn,
Burger was amazing,
I didn't receive the drinks,
came cold,
there was so much sauce the burger was wet and it completely fell apart,
Fries was really bad,
i paid around 50 EGP to get premium service but i got bad one,
It's not as good in taste as before,
order delayed more than expected,Delivery
Order came after 3 hours,
missed meal,
Food came in 2 hours exactly but that's not the issue Everything is warm like it's microwaved. The fries are stale like it's fried a day before. The buns are so stale and got burnt on the outside. The fried onion is only batter no onion. Absolutely d...,
they are bad bec they have ketchup hiunz that support Israeli,
Very bad quality and came after 3 hours of ordering,Quality
"It was the buffalo chicken sandwich, it tastes good but the portion was not as I expected.",
Fabulous,
"I didn’t get the original cheese burger, I got two mushroom instead!",
always late delivery,Delivery
"Way less mushroom, meat was so cold",
driver didn’t show up,
Was much better quality is going down,
Ordered a bacon boss burger and got the mushrooms one??? And the Burger was soooo dry,
food was hot and good but the sauce thousand island had smth in it like a hair,
It cames so cold .. what’s wrong with your quality guyss !!,
Buger was burnt,
Poisoned food disgusting very poor quality last time to order from them,Quality
"The order should take 60min as it said , the delivery called me after i orderd the 2 hours later so it was a really bad delivery",
I didn’t receive the order ?,
too late,
order was never delivered,
"One of my favorite burgers in town , was surprised that there was no fries with the offer though",
Very very late,
Never arrived,Delivery
bacon boss sandwich had a very tiny piece of bacon,
Took 2 hours since i ordered,
Nice portion,
The order took almost two hours to get prepared and then arrived missing three packs of fries!!!,
I ordered a blue ribbon but I received a classic burger. The rest of the order was fine but what bothers me is that I had to pay for something I didn't order.,
"The chicken sandwich came with jalapeños despite the notice , delivery time 1.45 hours",
I didn’t receive the order and I paid for it,
came 1.45 minutes after estimated arrival time. Completely unprofessional on Menus part.,
forgot a can of coke,
Burger is burned and overcooked,
"The order took two hours and food was cold and the beverage hot, the order took a whole hour being delivered alone after it was ready at the restaurant, i called delivery person a couple of times he was still waiting for another order from another re...",
fries portion was too small and rest of food wasn’t hot at all plus the burger quality was not as expected at all considering my previous order (do not recommend),
i ordered2 cream soda and one cola and i received 3cola and also there the honey mustard sauceis missing,
late delivery and taste not as expected,Delivery
"The food wasn't hot , the sandwich was too heavy & willy's kitchen's cola was too bad.. the fries was nice",
i said No Cheese slice. it not only arrived 2 hours late but it had cheese slice. bottle was leaking in bag it isn't sealed well.,Defective
Thanks,
The food was amazing but it took a loooong time to get,
Too much delivery fees,
The order was by far the worst experience and to this I cannot reach anyone from el menus to communicate to,
something smelled rotten in the sandwich 🤢🤢🤢,
Food was cold and the burger not fresh at all seems like it cooked before,
took too much time,
Missing order after being very late!!!,
very good,
perfect of all times ❤️,
Soda is mot good,
didn't get the drink,
"i almost got food poisoned at that, even though it's not my first ordering from them but this time was the worst",
Please try to lower the salt amount in the burger recipe,
was cold but tasted good,
the order came 2 hours late im never ordering from you,
Fries should be more,
"I gave a bad review below but honestly Elmenus handled and coordinated with the restaurant all was fixed and they delivered the missing items promptly, hot and fresh!",Missed_item
I ordered two combos and they didn’t deliver the fries and are not responding,
I didn't receive the order,
received the order incomplete,Missed_item
Worst customer service and terrible problem handling,
the fries were crispy and the food came hot,
Late delivery,Delivery
I got a totally wrong order and sent it back with the driver,
WHERE IS THE FRIES?,
I did not receive the order!,
I ordered hell fries and I got cheese regular fries,
"Very bad, meat taste is awful.",
I got cheesy fries instead of chilli cheese fries,
Cola needs to be cold though,
the order is cold,
"Fries are terrible, burger is meh",
Very Little amount of fries,
Delviered 40 mins late you are the worest,
